,Unnamed: 0,@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing,long,lat
231,232,http://environment.data.gov.uk/water-quality/data/measurement/NW-1489761-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000066,NW-88000066,MISC SURFACE WATER DISCH IN MERSEYSIDE,2001-10-29 15:40:00,Nitrate-N,Nitrate as N,117,,2.8,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
232,233,http://environment.data.gov.uk/water-quality/data/measurement/NW-1495091-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000066,NW-88000066,MISC SURFACE WATER DISCH IN MERSEYSIDE,2001-12-06 15:15:00,Nitrate-N,Nitrate as N,117,,9.87,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
233,234,http://environment.data.gov.uk/water-quality/data/measurement/NW-1460715-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000076,NW-88000076,MISC TIP LEACHATES IN DISTRICT 6,2001-03-07 10:25:00,Nitrate-N,Nitrate as N,117,<,0.5,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),360000,410000,-2.6056903510882283,53.58505080474145
234,235,http://environment.data.gov.uk/water-quality/data/measurement/NW-1477993-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88000084,NW-88000084,MISC SURFACE WATER DISCH IN DISTRICT 7,2001-07-24 11:55:00,Nitrate-N,Nitrate as N,117,,2.42,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING FORMAL (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
235,236,http://environment.data.gov.uk/water-quality/data/measurement/NW-1468122-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88020020,NW-88020020,MISC SAMPLES ON CROAL IRWELL LEAP,2001-06-02 15:00:00,Nitrate-N,Nitrate as N,117,<,0.5,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
236,237,http://environment.data.gov.uk/water-quality/data/measurement/NW-1468375-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88020020,NW-88020020,MISC SAMPLES ON CROAL IRWELL LEAP,2001-06-05 19:00:00,Nitrate-N,Nitrate as N,117,,2.39,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
237,238,http://environment.data.gov.uk/water-quality/data/measurement/NW-1478353-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88020020,NW-88020020,MISC SAMPLES ON CROAL IRWELL LEAP,2001-07-31 09:50:00,Nitrate-N,Nitrate as N,117,<,0.5,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
238,239,http://environment.data.gov.uk/water-quality/data/measurement/NW-1478354-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88020020,NW-88020020,MISC SAMPLES ON CROAL IRWELL LEAP,2001-07-31 10:10:00,Nitrate-N,Nitrate as N,117,<,0.5,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,4,-0.6091310564465514,49.891933160310174
239,240,http://environment.data.gov.uk/water-quality/data/measurement/SO-636774-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000002,SO-E0000002,DUMP THAMES ESTUARY-*CLOSED*,2001-03-24 12:51:00,Nitrate-N,Nitrate as N,117,,5.94,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
240,241,http://environment.data.gov.uk/water-quality/data/measurement/SO-642065-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000002,SO-E0000002,DUMP THAMES ESTUARY-*CLOSED*,2001-09-06 13:40:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
241,242,http://environment.data.gov.uk/water-quality/data/measurement/SO-634352-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000120,SO-E0000120,DUMP DARENT/CRAY EFF-*CLOSED*,2001-05-30 15:30:00,Nitrate-N,Nitrate as N,117,,3.93,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
242,243,http://environment.data.gov.uk/water-quality/data/measurement/SO-626719-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000361,SO-E0000361,DUMP UPPER MEDWAY EFF-*CLOSED*,2001-01-10 13:50:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
243,244,http://environment.data.gov.uk/water-quality/data/measurement/SO-627460-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000361,SO-E0000361,DUMP UPPER MEDWAY EFF-*CLOSED*,2001-01-26 09:45:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
244,245,http://environment.data.gov.uk/water-quality/data/measurement/SO-647631-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000361,SO-E0000361,DUMP UPPER MEDWAY EFF-*CLOSED*,2001-11-22 10:50:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
245,246,http://environment.data.gov.uk/water-quality/data/measurement/SO-632180-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000530,SO-E0000530,DUMP RIVER BEULT-*CLOSED*,2001-04-26 13:30:00,Nitrate-N,Nitrate as N,117,,2.71,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
246,247,http://environment.data.gov.uk/water-quality/data/measurement/SO-634740-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000530,SO-E0000530,DUMP RIVER BEULT-*CLOSED*,2001-06-05 08:15:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
247,248,http://environment.data.gov.uk/water-quality/data/measurement/SO-635512-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000530,SO-E0000530,DUMP RIVER BEULT-*CLOSED*,2001-06-05 08:00:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
248,249,http://environment.data.gov.uk/water-quality/data/measurement/SO-627900-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0000870,SO-E0000870,DUMP EDEN VALE STR -*CLOSED*,2001-01-31 15:00:00,Nitrate-N,Nitrate as N,117,,1.6,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
249,250,http://environment.data.gov.uk/water-quality/data/measurement/SO-628673-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-02-12 13:00:00,Nitrate-N,Nitrate as N,117,,9.4,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
250,251,http://environment.data.gov.uk/water-quality/data/measurement/SO-635710-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-03-06 10:45:00,Nitrate-N,Nitrate as N,117,,0.82,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
251,252,http://environment.data.gov.uk/water-quality/data/measurement/SO-633480-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-05-10 14:30:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
252,253,http://environment.data.gov.uk/water-quality/data/measurement/SO-809201-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-06 11:30:00,Nitrate-N,Nitrate as N,117,,0.79,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
253,254,http://environment.data.gov.uk/water-quality/data/measurement/SO-639229-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-21 12:50:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
254,255,http://environment.data.gov.uk/water-quality/data/measurement/SO-639333-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-28 14:25:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
255,256,http://environment.data.gov.uk/water-quality/data/measurement/SO-639334-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-28 15:20:00,Nitrate-N,Nitrate as N,117,,0.24,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
256,257,http://environment.data.gov.uk/water-quality/data/measurement/SO-639335-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-28 16:05:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
257,258,http://environment.data.gov.uk/water-quality/data/measurement/SO-639336-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-28 17:15:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
258,259,http://environment.data.gov.uk/water-quality/data/measurement/SO-639337-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-06-28 15:40:00,Nitrate-N,Nitrate as N,117,,3.3,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
259,260,http://environment.data.gov.uk/water-quality/data/measurement/SO-641574-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-08-02 16:30:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
260,261,http://environment.data.gov.uk/water-quality/data/measurement/SO-643093-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-09-21 09:55:00,Nitrate-N,Nitrate as N,117,,4.4,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
261,262,http://environment.data.gov.uk/water-quality/data/measurement/SO-643525-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-09-21 10:00:00,Nitrate-N,Nitrate as N,117,,4.43,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
262,263,http://environment.data.gov.uk/water-quality/data/measurement/SO-646107-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001015,SO-E0001015,DUMP CANTERBURY SWALE-*CLOSED*,2001-10-15 11:00:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
263,264,http://environment.data.gov.uk/water-quality/data/measurement/SO-631196-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001062,SO-E0001062,COLDHARBOUR SLUICE-*CLOSED*,2001-04-03 10:03:00,Nitrate-N,Nitrate as N,117,,2.71,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),592200,167250,0.7599687636670148,51.37177237267318
264,265,http://environment.data.gov.uk/water-quality/data/measurement/SO-637076-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001190,SO-E0001190,DUMP CANTERBURY STOUR-*CLOSED*,2001-07-03 17:15:00,Nitrate-N,Nitrate as N,117,,0.18100000000000002,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
265,266,http://environment.data.gov.uk/water-quality/data/measurement/SO-649358-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001190,SO-E0001190,DUMP CANTERBURY STOUR-*CLOSED*,2001-11-29 09:15:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
266,267,http://environment.data.gov.uk/water-quality/data/measurement/SO-647107-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001331,SO-E0001331,DUMP CANTERBURY N STR-*CLOSED*,2001-11-16 16:10:00,Nitrate-N,Nitrate as N,117,,24.1,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
267,268,http://environment.data.gov.uk/water-quality/data/measurement/SO-629312-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001396,SO-E0001396,STREAM NR BOREHOLE 8-*CLOSED*,2001-02-22 09:14:00,Nitrate-N,Nitrate as N,117,,5.44,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),616300,160190,1.1014168520589078,51.29972364934356
268,269,http://environment.data.gov.uk/water-quality/data/measurement/SO-634868-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001396,SO-E0001396,STREAM NR BOREHOLE 8-*CLOSED*,2001-06-04 14:56:00,Nitrate-N,Nitrate as N,117,,6.1,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),616300,160190,1.1014168520589078,51.29972364934356
269,270,http://environment.data.gov.uk/water-quality/data/measurement/SO-643106-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001396,SO-E0001396,STREAM NR BOREHOLE 8-*CLOSED*,2001-09-17 11:56:00,Nitrate-N,Nitrate as N,117,,6.43,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),616300,160190,1.1014168520589078,51.29972364934356
270,271,http://environment.data.gov.uk/water-quality/data/measurement/SO-645924-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001396,SO-E0001396,STREAM NR BOREHOLE 8-*CLOSED*,2001-11-01 09:01:00,Nitrate-N,Nitrate as N,117,,4.43,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),616300,160190,1.1014168520589078,51.29972364934356
271,272,http://environment.data.gov.uk/water-quality/data/measurement/SO-630175-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001419,SO-E0001419,DUMP EAST STOUR-*CLOSED*,2001-02-06 10:40:00,Nitrate-N,Nitrate as N,117,,4.1,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
272,273,http://environment.data.gov.uk/water-quality/data/measurement/SO-631397-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001472,SO-E0001472,DUMP ROYAL M CANAL-*CLOSED*,2001-04-08 17:10:00,Nitrate-N,Nitrate as N,117,,3.8,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
273,274,http://environment.data.gov.uk/water-quality/data/measurement/SO-638544-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001531,SO-E0001531,DUMP TIDAL RIVER ROTHER - CLOSED,2001-07-23 12:30:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
274,275,http://environment.data.gov.uk/water-quality/data/measurement/SO-639761-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001541,SO-E0001541,DUMP NON TIDAL ROTHER-*CLOSED*,2001-08-09 14:30:00,Nitrate-N,Nitrate as N,117,,1.5,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
275,276,http://environment.data.gov.uk/water-quality/data/measurement/SO-644034-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001541,SO-E0001541,DUMP NON TIDAL ROTHER-*CLOSED*,2001-09-11 10:30:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
276,277,http://environment.data.gov.uk/water-quality/data/measurement/SO-644923-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001541,SO-E0001541,DUMP NON TIDAL ROTHER-*CLOSED*,2001-10-12 09:00:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
277,278,http://environment.data.gov.uk/water-quality/data/measurement/SO-646985-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001541,SO-E0001541,DUMP NON TIDAL ROTHER-*CLOSED*,2001-11-12 12:05:00,Nitrate-N,Nitrate as N,117,,1.69,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
278,279,http://environment.data.gov.uk/water-quality/data/measurement/SO-636924-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001568,SO-E0001568,R BREDE DUMP-*CLOSED*,2001-07-02 11:45:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),500000,5,-0.6091307980453727,49.89194215161871
279,280,http://environment.data.gov.uk/water-quality/data/measurement/SO-645941-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0001568,SO-E0001568,R BREDE DUMP-*CLOSED*,2001-10-27 15:39:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
280,281,http://environment.data.gov.uk/water-quality/data/measurement/SO-640444-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-E0016896,SO-E0016896,DUMP-CANT-TILMANSTONE-*CLOSED*,2001-08-16 17:05:00,Nitrate-N,Nitrate as N,117,,0.46,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
281,282,http://environment.data.gov.uk/water-quality/data/measurement/SO-649937-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0001938,SO-F0001938,HASTINGS STREAMS DUMP-*CLOSED*,2001-12-19 11:30:00,Nitrate-N,Nitrate as N,117,,3.1,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
282,283,http://environment.data.gov.uk/water-quality/data/measurement/SO-649938-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0001938,SO-F0001938,HASTINGS STREAMS DUMP-*CLOSED*,2001-12-19 11:40:00,Nitrate-N,Nitrate as N,117,,1.2,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
283,284,http://environment.data.gov.uk/water-quality/data/measurement/SO-649939-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0001938,SO-F0001938,HASTINGS STREAMS DUMP-*CLOSED*,2001-12-19 11:50:00,Nitrate-N,Nitrate as N,117,,3.1,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
284,285,http://environment.data.gov.uk/water-quality/data/measurement/SO-633115-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002165,SO-F0002165,UPPER OUSE DUMP-*CLOSED*,2001-05-11 11:00:00,Nitrate-N,Nitrate as N,117,,1.77,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
285,286,http://environment.data.gov.uk/water-quality/data/measurement/SO-633382-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002465,SO-F0002465,ADUR WEST-DUMP-*CLOSED*,2001-05-15 16:00:00,Nitrate-N,Nitrate as N,117,,1.75,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
286,287,http://environment.data.gov.uk/water-quality/data/measurement/SO-647788-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002486,SO-F0002486,HORTON SEWER U/S SLUICE-*CLOSED*,2001-11-24 10:08:00,Nitrate-N,Nitrate as N,117,,8.31,,mg/l,SURFACE DRAINAGE,False,ENVIRONMENTAL MONITORING (GQA & RE ONLY),520210,113080,-0.2917345545701452,50.90468785731394
287,288,http://environment.data.gov.uk/water-quality/data/measurement/SO-627048-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002515,SO-F0002515,BURGESS HILL TIP CULVERT OUT,2001-01-22 10:45:00,Nitrate-N,Nitrate as N,117,,3.18,,mg/l,SURFACE DRAINAGE,True,COMPLIANCE AUDIT (PERMIT),531480,120490,-0.1288677663333138,50.96883140613651
288,289,http://environment.data.gov.uk/water-quality/data/measurement/SO-645418-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002515,SO-F0002515,BURGESS HILL TIP CULVERT OUT,2001-10-26 11:23:00,Nitrate-N,Nitrate as N,117,,1.84,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),531480,120490,-0.1288677663333138,50.96883140613651
289,290,http://environment.data.gov.uk/water-quality/data/measurement/SO-645848-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002515,SO-F0002515,BURGESS HILL TIP CULVERT OUT,2001-10-31 14:21:00,Nitrate-N,Nitrate as N,117,,1.28,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),531480,120490,-0.1288677663333138,50.96883140613651
290,291,http://environment.data.gov.uk/water-quality/data/measurement/SO-648098-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002515,SO-F0002515,BURGESS HILL TIP CULVERT OUT,2001-11-30 11:46:00,Nitrate-N,Nitrate as N,117,,5.05,,mg/l,SURFACE DRAINAGE,False,PLANNED INVESTIGATION (LOCAL MONITORING),531480,120490,-0.1288677663333138,50.96883140613651
291,292,http://environment.data.gov.uk/water-quality/data/measurement/SO-632467-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002582,SO-F0002582,DUMP ADUR - EAST-*CLOSED*,2001-05-04 15:10:00,Nitrate-N,Nitrate as N,117,,0.816,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
292,293,http://environment.data.gov.uk/water-quality/data/measurement/SO-639284-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002582,SO-F0002582,DUMP ADUR - EAST-*CLOSED*,2001-07-30 10:00:00,Nitrate-N,Nitrate as N,117,,4.2,,mg/l,SURFACE DRAINAGE,False,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),500000,5,-0.6091307980453727,49.89194215161871
293,294,http://environment.data.gov.uk/water-quality/data/measurement/SO-627862-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002747,SO-F0002747,CASTLE GORING TIP HOLT FARM,2001-01-29 12:54:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,True,COMPLIANCE AUDIT (PERMIT),510450,105830,-0.4326714101553932,50.84146495588531
294,295,http://environment.data.gov.uk/water-quality/data/measurement/SO-642003-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002747,SO-F0002747,CASTLE GORING TIP HOLT FARM,2001-09-06 12:55:00,Nitrate-N,Nitrate as N,117,,0.95,,mg/l,SURFACE DRAINAGE,True,COMPLIANCE AUDIT (PERMIT),510450,105830,-0.4326714101553932,50.84146495588531
295,296,http://environment.data.gov.uk/water-quality/data/measurement/SO-647227-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/SO-F0002747,SO-F0002747,CASTLE GORING TIP HOLT FARM,2001-11-19 10:53:00,Nitrate-N,Nitrate as N,117,,0.9,,mg/l,SURFACE DRAINAGE,True,COMPLIANCE AUDIT (PERMIT),510450,105830,-0.4326714101553932,50.84146495588531
